wavelength,nflux
853.6518000000001,15514526785033.48
853.652,15524727487079.865
853.6522000000001,15533226840279.22
853.6524000000002,15543427523824.05
853.6526,15551926860131.23
853.6528000000001,15558724851614.816
853.6529999999999,15563821500688.91
853.6532,15568918144937.99
853.6534,15570612115630.506
853.6536,15572306084716.787
853.6538,15574000052196.832
853.6540000000001,15572291354167.164
853.6542000000002,15572283988897.035
853.6544,15570575293287.67
853.6546000000001,15570567928828.469
853.6547999999999,15568859235639.39
853.655,15570549434667.867
853.6552,15570542070220.547
853.6554000000001,15572236031683.871
853.6556,15573929991540.96
853.6558000000001,15577325274089.977
853.6560000000002,15579019229929.914
853.6562,15582414506852.424
853.6564000000001,15584108458675.217
853.6565999999999,15585802408891.766
853.6568,15585795037227.3
853.6569999999999,15585787665565.973
853.6572,15582377656576.932
853.6574000000002,15578967650809.691
853.6576000000001,15575557648264.32
853.6578000000002,15572147648940.783
853.658,15567036337392.371
853.6582000000001,15563626345317.172
853.6583999999999,15560216356463.793
853.6586,15556806370832.234
853.6588,15553396388422.504
853.659,15551687720657.94
853.6592,15549979054505.824
853.6594000000001,15546569080152.2
853.6596000000002,15544860418029.693
853.6598,15541450449315.03
853.6600000000001,15538040483822.172
853.6601999999999,15534630521551.137
853.6604,15531220562501.887
853.6606,15526105547203.938
853.6608000000001,15520994292458.424
853.6610000000001,15515883042544.059
853.6612000000001,15509070495300.3
853.6614000000002,15500556653141.18
853.6616,15493744119583.053
853.6618000000001,15486931592465.404
853.6619999999999,15480119071788.209
853.6622,15473306557551.488
853.6624,15466494049755.217
853.6626,15459681548399.398
853.6628000000002,15452869053484.023
853.6630000000001,15446056565009.111
853.6632000000002,15437542788860.803
853.6634,15430730314071.428
853.6636000000001,15422216553217.99
853.6637999999999,15413702800414.332
853.664,15405189055660.422
853.6642,15398376609046.75
853.6644,15389862879587.668
853.6646000000001,15383050446659.498
853.6648000000001,15376238020171.723
853.6650000000002,15367724313252.521
853.6652,15360911900450.24
853.6654000000001,15352398208825.818
853.6655999999999,15345585809708.986
853.6658,15338773417032.504
853.6659999999999,15331961030796.412
853.6662000000001,15326846226763.742
853.6664000000001,15323436415907.363
853.6666000000001,15318325328249.592
853.6668000000001,15316616803859.807
853.667,15313207002668.605
853.6672000000001,15313199759917.396
853.6673999999999,15311491240364.79
853.6676,15311483998424.395
853.6678,15311476756487.053
853.668,15313170788943.31
853.6682000000002,15314864819793.305
853.6684000000001,15316558849037.064
853.6686,15319954148651.113
853.6688,15323349445049.6
853.6690000000001,15328446008599.72
853.6691999999999,15333542567324.996
853.6693999999999,15340340389983.29
853.6696000000001,15345436938254.166
853.6698000000001,15352234748848.773
853.6700000000001,15359032553009.2
853.6702000000001,15365830350735.46
853.6704,15370926877292.959
853.6706,15377724662955.549
853.6708,15384522442184.002
853.6709999999999,15391320214978.305
853.6712,15398117981338.455
853.6714,15404915741264.465
853.6716000000001,15413414754663.03
853.6718000000001,15420208772078.17
853.6720000000001,15428707768140.047
853.6722000000001,15435505499077.148
853.6724,15444004479856.838
853.6725999999999,15450802197121.059
853.6727999999999,15457599907951.166
853.673,15462696358484.42
853.6732000000001,15467792804192.879
853.6734,15472889245076.525
853.6736000000002,15477985681135.4
853.6738000000001,15483082112369.469
853.674,15486477288939.252
853.6742,15489872462293.545
853.6743999999999,15494968880662.574
853.6745999999999,15498364046781.248
853.6748,15501759209684.447
853.6750000000001,15505154369372.152
853.6752000000001,15510250770855.998
853.6754000000001,15513645923308.113
853.6756000000001,15517041072544.736
853.6758,15522137461163.59
853.676,15525532603164.65
853.6761999999999,15528927741950.227
853.6764,15532322877520.346
853.6766,15534016770495.918
853.6768,15537411900439.75
853.6770000000001,15540807027168.13
853.6772000000001,15544202150681.049
853.6774000000001,15547593511356.67
853.6776,15552689862562.92
853.6778,15556084974804.582
853.6779999999999,15561181317166.002
853.6782,15564576422172.135
853.6784,15567971523962.79
853.6786000000001,15571366622538.041
853.6788,15573060487781.174
853.6790000000001,15574754351418.18
853.6792000000002,15574746984941.66
853.6794,15576440846170.98
853.6796,15576433478896.049
853.6798,15576426111624.266
853.68,15576418744355.588
853.6802,15576411377090.041
853.6804000000001,15578105233507.148
853.6806000000001,15581500311193.018
853.6808000000001,15584895385663.432
853.6810000000002,15588290456918.445
853.6812000000001,15593386745419.037
853.6814,15596781809438.584
853.6815999999999,15601878089094.426
853.6818,15605273145878.5
853.682,15608668199447.166
853.6822,15612063249800.418
853.6824,15612055865671.904
853.6826000000002,15612048481546.547
853.6828000000002,15610339883400.387
853.683,15608627512505.64
853.6832,15605217705994.908
853.6833999999999,15601807902705.814
853.6836,15600099313032.404
853.6838,15596689515381.992
853.6840000000001,15594980929737.982
853.6842,15593272345706.357
853.6844000000001,15591563763287.13
853.6846000000002,15593257595221.98
853.6848,15594951425550.73
853.6850000000001,15596645254273.312
853.6852,15600040285346.754
853.6854,15601734110052.457
853.6856,15605129135499.746
853.6858,15606822956188.56
853.6860000000001,15608516775271.256
853.6862000000001,15610210592747.84
853.6864000000002,15610203209489.082
853.6866000000001,15611897024558.041
853.6868000000001,15610188442980.984
853.6869999999999,15610181059731.635
853.6872,15610173676485.418
853.6874,15608465098136.27
853.6876000000001,15606756521399.475
853.6878,15605047946275.084
853.6880000000002,15603339372763.074
853.6882000000002,15601630800863.428
853.6884,15599922230576.176
853.6886000000002,15598209890079.107
853.6887999999999,15596501323430.475
853.689,15594792758394.219
853.6892,15594785382423.402
853.6894000000001,15593076819807.266
853.6896,15591368258803.488
853.6898000000001,15591360884451.314
853.6900000000003,15591353510102.246
853.6902,15591346135756.334
853.6904000000001,15591338761413.53
853.6906,15591331387073.855
853.6908,15589622831721.19
853.691,15589615458192.379
853.6912,15587906905259.836
853.6914000000002,15586198353939.646
853.6916000000001,15586190982029.46
853.6918,15584482433129.373
853.6920000000001,15582773885841.648
853.6922000000001,15581065340166.28
853.6923999999999,15579356796103.268
853.6926,15577648253652.623
853.6928,15575939712814.33
853.6930000000001,15575932345753.72
853.6932,15574223807335.518
853.6934000000002,15574216441085.771
853.6936000000001,15574209074839.152
853.6938,15572500539648.791
853.6940000000001,15572493174213.021
853.6941999999999,15572482043199.172
853.6944,15572474677772.148
853.6945999999999,15570766147031.197
853.6948000000001,15569057617902.604
853.6950000000002,15565647926678.521
853.6952000000001,15563939401579.22
853.6954000000001,15560529715993.66
853.6956,15557120033629.674
853.6958000000001,15553710354487.234
853.696,15550300678566.373
853.6962,15546891005867.062
853.6964,15545182494464.865
853.6966,15543473984675.008
853.6968000000002,15541765476497.482
853.6970000000001,15541758125594.016
853.6972,15543451929550.807
853.6974,15543444577848.977
853.6976,15545138379398.18
853.6977999999999,15546832179341.285
853.698,15546824826039.604
853.6982,15548518623575.111
853.6984000000001,15548511269475.047
853.6986,15548503915378.104
853.6988000000001,15548496561284.283
853.6990000000001,15546788059577.924
853.6992,15546780706294.936
853.6994,15545072207008.613
853.6995999999999,15543363709334.623
853.6998,15543352599152.393
853.7,15536540674768.408
853.7002000000001,15538234468707.816
853.7004000000002,15539928261041.152
853.7006000000001,15539920911000.896
853.7008000000001,15539913560963.764
853.701,15539906210929.762
853.7011999999999,15539898860898.877
853.7013999999999,15539891510871.094
853.7016,15538183024101.943
853.7018,15536474538945.107
853.702,15533064920265.32
853.7022000000002,15531356439137.717
853.7024000000001,15527946826096.348
853.7026,15522836083555.008
853.7028,15519426477761.26
853.703,15516016875189.014
853.7031999999999,15510906145530.578
853.7034,15507496550205.924
853.7036,15504086958102.775
853.7038000000001,15500677369221.133
853.7040000000001,15498968910650.271
853.7042000000001,15497260453691.723
853.7044000000001,15495551998345.484
853.7046,15493843544611.527
853.7047999999999,15492135092489.877
853.705,15488725518914.19
853.7052,15487017070821.727
853.7054,15483603758833.947
853.7056000000001,15480194194943.297
853.7058000000002,15478485753710.725
853.7060000000001,15475076195458.432
853.7062,15471666640427.604
853.7064000000001,15469958205641.088
853.7065999999999,15468249772466.861
853.7067999999999,15466541340904.912
853.707,15464832910955.258
853.7072000000001,15463124482617.879
853.7074,15461416055892.78
853.7076000000001,15459707630779.965
853.7078000000002,15457999207279.424
853.708,15454589674805.066
853.7082,15452881255333.684
853.7084,15449471728497.633
853.7085999999999,15444361096710.707
853.7088,15440951577122.148
853.7090000000001,15437542060755.04
853.7092000000001,15435833653367.95
853.7094000000001,15432424142639.156
853.7096000000001,15432416843430.613
853.7098000000001,15432409544225.168
853.71,15432402245022.81
853.7101999999999,15434096047559.2
853.7104,15435789848489.51
853.7106,15439184747940.246
853.7108000000001,15442579644175.72
853.711,15445970802264.93
853.7112000000002,15447664593948.352
853.7114000000001,15449358384025.7
853.7116,15449351076804.775
853.7118000000002,15449343769586.94
853.7119999999999,15449336462372.188
853.7121999999999,15449329155160.545
853.7124000000001,15447620755478.107
853.7126000000001,15445912357407.912
853.7128000000001,15444203960949.994
853.7130000000001,15442495566104.328
853.7132000000003,15440787172870.922
853.7134,15440779869700.766
853.7136,15442473654180.133
853.7138,15444167437053.432
853.7139999999999,15445861218320.682
853.7142,15447554997981.848
853.7144000000001,15450949860465.09
853.7146000000001,15452643636109.576
853.7148000000001,15456038492966.95
853.7150000000001,15459433346609.121
853.7152000000001,15461127115826.307
853.7154,15462820883437.428
853.7155999999999,15464514649442.496
853.7158000000001,15466208413841.514
853.716,15466201098642.994
853.7162000000001,15466193783447.582
853.7164,15464485391872.916
853.7166000000002,15464474338102.502
853.7168,15462765949361.592
853.717,15461057562232.91
853.7172000000002,15459349176716.492
853.7174,15457640792812.32
853.7176,15455932410520.39
853.7178,15454224029840.691
853.7180000000001,15452515650773.256
853.7182000000001,15450807273318.043
853.7184000000001,15449098897475.09
853.7186,15449091590365.102
853.7188000000001,15449084283258.191
853.719,15449076976154.377
853.7192,15449069669053.686
853.7194,15450763425858.512
853.7196,15450756117959.436
853.7198,15452449872356.76
853.7200000000001,15452442563659.309
853.7202000000002,15452435254964.959
853.7203999999999,15452427946273.719
853.7206000000001,15450719578510.54
853.7208,15447310154089.115
853.7209999999999,15445601790354.988
853.7212,15442192371571.725
853.7214,15438782956009.836
853.7216000000001,15437074598721.516
853.7218,15435366243045.402
853.7220000000002,15433657888981.527
853.7222,15431945805029.152
853.7224,15431938506026.152
853.7225999999999,15430230156408.186
853.7228,15430222858215.934
853.723,15430215560026.79
853.7232,15430208261840.72
853.7234000000001,15430200963657.744
853.7236000000001,15428492618882.621
853.7238000000001,15428485321510.426
853.724,15428478024141.307
853.7242000000001,15426769682593.705
853.7243999999998,15425061342658.348
853.7246,15423353004335.186
853.7248,15421644667624.242
853.725,15418235291562.18
853.7252000000001,15416526958880.21
853.7254000000001,15413117588456.26
853.7256000000002,15411409259803.277
853.7257999999999,15407999895017.404
853.7260000000001,15406291570393.398
853.7262,15404583247381.598
853.7263999999999,15402874925981.998
853.7266,15399465571667.729
853.7268,15397757254297.092
853.7270000000001,15394347905620.896
853.7272,15392639592279.203
853.7274000000002,15390931280549.719
853.7276,15390924000936.504
853.7278,15389211970478.766
853.728,15390905720162.434
853.7282,15390898440560.959
853.7284,15392592187837.127
853.7286,15392584907437.268
853.7288000000001,15394278652305.957
853.7290000000002,15394271371107.72
853.7292000000001,15395965113568.93
853.7294,15394256808720.533
853.7296000000001,15394249527531.57
853.7297999999998,15392541225103.016
853.7299999999999,15390832924286.615
853.7302000000001,15387423605448.834
853.7304,15385715308661.383
853.7306000000001,15384007013486.127
853.7308000000002,15382298719923.03
853.7310000000002,15382291444387.527
853.7312000000001,15382284168855.105
853.7314,15383977908132.053
853.7316,15385671645802.998
853.7317999999999,15387365381867.951
853.732,15389059116326.87
853.7322,15390752849179.799
853.7324000000001,15390745569643.148
853.7326000000002,15392439300088.611
853.7328000000001,15390731010579.13
853.7330000000001,15390723731051.748
853.7332,15389015443962.064
853.7333999999998,15385602431467.879
853.7336,15383894148820.893
853.7338,15380484863045.625
853.734,15378776584427.518
853.7342000000001,15377068307421.58
853.7344000000002,15375360032027.818
853.7346000000001,15373651758246.213
853.7348,15371943486076.8
853.7350000000001,15371936215432.717
853.7352,15371928944791.723
853.7353999999999,15370220675849.707
853.7356000000001,15370213406019.426
853.7358,15370206136192.219
853.7360000000001,15368497870477.625
853.7362,15366789606375.178
853.7364000000002,15365081343884.9
853.7366000000001,15363373083006.795
853.7368,15361664823740.836
853.737,15359956566087.047
853.7371999999999,15358248310045.41
853.7374,15358241045874.627
853.7376000000002,15356532792252.758
853.7378000000001,15356525528892.674
853.7380000000002,15358219253380.777
853.7382000000001,15358211989222.322
853.7384000000001,15359905711302.98
853.7386,15359898446346.15
853.7387999999999,15359891181392.414
853.739,15359880202424.938
853.7392,15359872937479.818
853.7394,15358164690735.725
853.7396,15356456445603.791
853.7398000000002,15354748202083.994
853.7400000000001,15351338980787.893
853.7402,15347929762713.014
853.7404000000001,15344520547859.334
853.7406,15342812313201.71
853.7407999999999,15339403103985.912
853.7410000000001,15337694873357.11
853.7412,15335986644340.451
853.7414000000001,15335979390692.648
853.7416000000001,15335972137047.922
853.7418,15335964883406.283
853.7420000000001,15337658601110.854
853.7422,15337651346670.832
853.7424,15337644092233.898
853.7426,15339337806729.584
853.7428,15339330551494.254
853.743,15341024263582.523
853.7432000000001,15339316041032.85
853.7434000000002,15339308785806.762
853.7435999999999,15339301530583.754
853.7438000000001,15337593311261.418
853.7440000000001,15337586056849.086
853.7441999999999,15335877839946.506
853.7444,15335870586344.84
853.7446,15334158664083.996
853.7448,15334151411295.482
853.745,15334144158510.053
853.7452000000002,15332435947668.246
853.7454,15332428695693.5
853.7456,15332421443721.82
853.7458000000001,15332414191753.2
853.746,15332406939787.674
853.7461999999999,15330698733788.408
853.7464,15328990529401.248
853.7466000000001,15325581374198.451
853.7468000000001,15323873173840.06
853.7470000000001,15320464024275.043
853.7472,15317054877931.201
853.7474000000001,15315346684018.191
853.7475999999999,15311937543312.121
853.7478,15310229353427.854
853.748,15308521165155.703
853.7482,15306812978495.635
853.7484000000001,15306805738634.78
853.7486000000001,15308499443159.578
853.7488000000002,15308492202500.346
853.749,15310185904617.736
853.7492000000001,15310178663160.127
853.7493999999999,15311872362870.104
853.7495999999999,15311865120614.115
853.7498,15311857878361.207
853.75,15310149697360.426
853.7502000000001,15308441517971.734
853.7504000000001,15306729639069.494
853.7506000000002,15305021463318.738
853.7508,15301612354058.484
853.751,15299904182336.451
853.7511999999999,15296495078713.908
853.7514,15294786911020.572
853.7515999999999,15293078744939.332
853.7518,15291370580470.191
853.7520000000001,15289662417613.129
853.7522000000001,15287954256368.154
853.7524000000001,15284545168049.773
853.7526,15282837010833.498
853.7528000000001,15279427928152.812
853.7529999999999,15276018848693.248
853.7532,15274310697922.244
853.7534,15270901624100.36
853.7536,15267492553499.574
853.7538000000001,15264083486119.902
853.7540000000001,15262375344210.746
853.7542000000002,15260667203913.676
853.7544,15258959065228.693
853.7546000000001,15258951847991.695
853.7547999999999,15258944630757.76
853.755,15258937413526.88
853.7552,15258930196299.072
853.7554000000001,15257222062456.43
853.7556000000001,15255513930225.85
853.7558000000001,15252104884598.463
853.7560000000002,15248692155119.096
853.7562,15245283116758.873
853.7564000000001,15240173169435.645
853.7565999999999,15235063226942.504
853.7568,15229953289279.434
853.757,15224843356446.434
853.7572,15221434337409.584
853.7574000000001,15219726229755.363
853.7576000000001,15218018123713.207
853.7578000000002,15216310019283.102
853.758,15216302822213.139
853.7582000000001,15217996530089.785
853.7583999999999,15216288428082.344
853.7585999999999,15216281231021.527
853.7588000000001,15214573131433.7
853.759,15212865033457.906
853.7592000000001,15211156937094.186
853.7594000000001,15206047042109.365
853.7596000000002,15202638051266.658
853.7598,15195827266629.877
853.76,15190717386135.178
853.7601999999999,15183906613571.957
853.7604,15177095847447.75
853.7606,15171985983052.139
853.7608000000001,15166876123486.553
853.7610000000001,15161766268751.0
853.7612000000001,15158357311721.559
853.7614000000001,15153247465841.523
853.7616,15148133962052.143
853.7618000000001,15144725017119.717
853.7619999999998,15137914296914.637
853.7622,15132804471590.877
853.7624,15127694651097.104
853.7626,15122584835433.346
853.7628000000002,15117475024599.566
853.7630000000001,15110664333371.416
853.7632000000002,15105554533002.117
853.7633999999999,15098743853847.393
853.7636000000001,15093634063942.555
853.7638,15088524278867.688
853.7639999999999,15081713617420.855
853.7642000000001,15076603842810.428
853.7644,15069793193437.016
853.7646000000001,15064683429290.994
853.7648,15057872791990.979
853.7650000000002,15052763038309.371
853.7652,15047653289457.717
853.7654,15042543545436.008
853.7656,15037433806244.262
853.7658,15032324071882.447
853.766,15028915215507.602
853.7662000000001,15023805490001.193
853.7664000000001,15020396640872.754
853.7666000000002,15018688665708.852
853.7668,15015279822217.848
853.767,15013571851082.414
853.7672000000001,15011860251788.793
853.7673999999998,15011853151405.365
853.7676,15010145184715.041
853.7678000000001,15008437219636.703
853.768,15006729256170.342
853.7682000000001,15005021294315.982
853.7684000000002,15003313334073.578
853.7686,15001605375443.154
853.7687999999999,14998196556941.723
853.7690000000001,14996488602339.73
853.7692,14994780649349.71
853.7693999999999,14991371838902.12
853.7696000000001,14989663889940.525
853.7698,14987955942590.902
853.7700000000001,14987948853509.33
853.7702000000002,14987941764430.762
853.7704,14987934675355.207
853.7706000000001,14989628440525.32
853.7708,14991322204089.486
853.771,14993015966047.688
853.7712,14996410578229.172
853.7714,14999805187195.734
853.7716,15003199792947.404
853.7718000000001,15006594395484.166
853.7720000000002,15009988994806.043
853.7722,15013383590913.018
853.7724000000001,15015077336802.742
853.7725999999999,15018471927284.418
853.7728,15020162037399.275
853.773,15020154933080.182
853.7732000000001,15021848672137.312
853.7734,15021841567019.771
853.7736000000001,15021834461905.266
853.7738000000002,15021827356793.752
853.774,15021820251685.26
853.7742000000001,15021813146579.781
853.7743999999999,15021806041477.326
853.7746,15021798936377.863
853.7747999999999,15023492668218.844
853.775,15025186398453.889
853.7752000000002,15026880127083.01
853.7754000000001,15028573854106.215
853.7756000000002,15030267579523.479
853.7758,15030260470419.748
853.7760000000001,15030253361319.049
853.7761999999999,15030246252221.357
853.7764,15026837482123.36
853.7766,15023428715246.275
853.7768,15020019951590.072
853.777,15014910363066.494
853.7772000000001,15008099952088.955
853.7774000000002,15001289547550.176
853.7776,14994479149450.139
853.7778000000001,14989369582659.234
853.7779999999999,14982559196632.219
853.7782,14979150463566.84
853.7784,14974037290678.346
853.7786000000001,14972329386925.326
853.7788,14968920664347.43
853.7790000000001,14967212764622.748
853.7792000000002,14963804047682.111
853.7794,14962096151985.756
853.7796000000001,14960388257901.324
853.7797999999999,14956979549014.344
853.78,14953570843348.195
853.7802,14950162140902.91
853.7804,14945052627677.36
853.7806000000002,14939943119281.6
853.7808000000001,14934833615715.59
853.7810000000002,14928023305391.627
853.7812,14919512190723.092
853.7814000000001,14911001084102.16
853.7815999999999,14902489985528.83
853.7818,14893978895003.076
853.782,14885467812524.908
853.7822,14878657544855.264
853.7824,14871847283624.295
853.7826000000001,14865037028831.982
853.7828000000002,14859927584825.885
853.783,14853117342106.395
853.7832000000001,14848007908564.209
853.7833999999999,14842898479851.766
853.7836,14837789055969.018
853.7837999999999,14832679636915.988
853.7840000000001,14827566637539.674
853.7842,14824158027687.309
853.7844000000001,14820749421055.734
853.7846000000002,14819041614341.195
853.7848,14815633013346.771
853.7850000000001,14813925210660.44
853.7852,14812217409586.004
853.7854,14812210403601.863
853.7856,14812203397620.701
853.7858,14810495599772.982
853.7860000000002,14810488594602.213
853.7862000000001,14808780799173.8
853.7864000000002,14807073005357.26
853.7866000000001,14803664424500.875
853.7868000000001,14800255846865.271
853.7869999999999,14796847272450.447
853.7871999999999,14793438701256.389
853.7874,14788329347849.18
853.7876,14784920783901.096
853.7878000000001,14781512223173.777
853.7880000000001,14778103665667.23
853.7882000000002,14774695111381.441
853.7884,14774688123139.742
853.7886,14772980354293.78
853.7887999999999,14771272587059.686
853.789,14769564821437.44
853.7891999999999,14764455501039.297
853.7894000000001,14759346185470.807
853.7896000000001,14750835321561.98
853.7898000000001,14740620125809.11
853.7900000000001,14728707731728.35
853.7902,14716795348912.768
853.7904000000001,14703182204406.387
853.7905999999999,14687868300622.541
853.7908,14674255182668.719
853.791,14657240536503.643
853.7912,14641926676168.582
853.7914000000002,14624912061382.684
853.7916000000001,14607897462688.553
853.7918,14589182112761.346
853.792,14570466780534.785
853.7922000000001,14550050700292.861
853.7923999999999,14527933874448.906
853.7925999999999,14505817069523.336
853.7928,14481999522213.447
853.7930000000001,14454780472434.355
853.7932000000001,14424159925012.662
853.7934000000001,14390137884774.98
853.7936,14352714356547.95
853.7938,14311889345158.168
853.7940000000001,14269363613908.27
853.7941999999999,14225137165211.564
853.7944,14180910758348.459
853.7946,14138385149381.688
853.7948000000001,14095859580639.615
853.7950000000001,14051633297668.354
853.7952000000001,14009107810180.027
853.7954,13963177481109.69
853.7956,13915549831074.238
853.7958000000001,13866221475265.068
853.7959999999999,13815192416095.441
853.7962,13760761906762.648
853.7964000000001,13702929952093.244
853.7966,13639995809306.652
853.7968000000001,13575360979248.146
853.7970000000001,13509025464331.04
853.7972,13444390757356.227
853.7974,13379756111520.988
853.7976,13320223757580.223
853.7977999999999,13264092945513.469
853.798,13209662928517.957
853.7982000000001,13156933704180.387
853.7984000000001,13104204529720.146
853.7986000000001,13049774665574.412
853.7988000000001,12993644114156.412
853.7990000000001,12937513615833.395
853.7992,12881383170605.312
853.7993999999999,12828654251162.361
853.7995999999999,12779326852677.912
853.7998,12733400970325.38
853.8,12707883938596.424
853.8002,12660257400346.682
853.8004000000002,12619433836439.291
853.8006000000001,12583712505702.564
853.8008,12553093400896.623
853.801,12525872756292.863
853.8011999999999,12503757358675.887
853.8014,12485043437755.732
853.8016,12471431715791.047
853.8018000000001,12462922185541.99
853.802,12457814114292.389
853.8022000000001,12456107497215.686
853.8024000000001,12459503053352.852
853.8026,12468000775464.08
853.8028,12481600656309.55
853.803,12500302688649.48
853.8032,12524106865244.078
853.8034,12551312459008.154
853.8036000000001,12580218746074.229
853.8038000000001,12614227160502.16
853.8040000000001,12649936260187.912
853.8042000000002,12689046759345.959
853.8044000000001,12731558653149.807
853.8046,12777471936772.938
853.8047999999999,12826786605388.89
853.805,12881203367581.18
853.8052,12937320790898.87
853.8054000000001,12993438161127.53
853.8056,13049555478267.174
853.8058000000002,13103972032125.514
853.8060000000002,13158388534503.756
853.8062,13212804985401.94
853.8064,13267221384820.094
853.8065999999999,13323335218355.52
853.8068,13381152912371.045
853.807,13442371961598.29
853.8072000000001,13505291657060.6
853.8074,13566510589653.068
853.8076000000001,13624328059247.596
853.8078000000002,13678744070670.703
853.808,13726357226883.738
853.8082,13770568937796.018
853.8084,13813079907557.826
853.8086,13852189440063.062
853.8088,13891298935568.102
853.809,13928707697162.453
853.8092000000001,13966116423365.48
853.8094000000001,14001824418875.508
853.8096000000002,14035831686105.785
853.8098000000001,14068138227469.58
853.8100000000001,14095342659603.197
853.8101999999999,14122547065998.525
853.8104,14146350064096.277
853.8106,14168452349198.162
853.8108000000001,14188853923717.432
853.811,14209255478933.73
853.8112000000002,14227956326785.076
853.8114000000002,14244956469684.69
853.8116,14261956596499.004
853.8118000000001,14275555335930.467
853.8119999999999,14287453377649.88
853.8122,14297647267137.494
853.8123999999999,14306143918618.852
853.8126000000001,14312939880039.055
853.8128000000002,14318035153811.322
853.8130000000001,14323130422760.04
853.8132000000002,14328225686885.207
853.8134,14331620267384.465
853.8136000000001,14333314166671.04
853.8138,14333307387158.15
853.814,14333300607648.129
853.8142,14331593152556.252
853.8144,14329885699076.053
853.8146000000002,14326477573231.607
853.8148000000001,14323069450607.635
853.8150000000002,14319661331204.146
853.8152000000001,14316253215021.14
853.8154000000001,14314545772816.938
853.8155999999999,14311137662270.49
853.8158,14309430224094.014
853.816,14307722787529.227
853.8162000000001,14304314685035.377
853.8164,14300906585761.998
853.8166000000002,14297498489709.088
853.8168000000001,14294090396876.639
853.817,14288981642941.52
853.8172000000001,14283872893835.639
853.8173999999999,14278764149559.033
853.8176,14271954748201.719
853.8178,14266846014387.992
853.8180000000001,14261733837172.42
853.8182000000002,14258325773338.588
853.8184000000001,14254917712725.209
853.8186000000001,14253210312809.037
853.8188,14253203571176.883
853.8190000000001,14251496173679.604
853.8191999999999,14253190087921.178
853.8194,14253183346297.594
853.8196,14254877258131.678
853.8198,14256571168359.846
853.8200000000002,14256564425136.064
853.8202000000001,14258258332956.768
853.8204,14258251588934.328
853.8206,14258244844914.727
853.8208000000001,14256537452269.55
853.8209999999999,14256530709060.084
853.8212,14258224612873.139
853.8214,14258217868864.98
853.8216000000001,14259911770270.576
853.8218,14263306314676.75
853.8220000000001,14266700855868.236
853.8222000000001,14271796036842.74
853.8224,14278591855187.104
853.8225999999999,14285387667099.223
853.8228,14293884113163.662
853.823,14300679911406.91
853.8232,14309176342193.725
853.8234000000001,14315972126768.14
853.8236000000002,14321063804985.39
853.8238000000001,14327859575857.332
853.824,14334655340297.076
853.8242000000001,14341451098304.596
853.8243999999999,14349947483618.197
853.8245999999999,14358443860890.838
853.8248,14366940230122.5
853.825,14377137222638.34
853.8252,14387334205504.46
853.8254000000001,14397531178720.87
853.8256000000002,14407728142287.559
853.8258,14417925096204.566
853.826,14429822667775.086
853.8262,14440019601588.312
853.8263999999999,14451917151446.314
853.8266,14462114065155.8
853.8268,14474011593301.322
853.8270000000001,14484208486907.092
853.8272000000001,14494405370863.201
853.8274000000001,14504602245169.676
853.8276000000001,14513098488958.338
853.8278,14521594724706.105
853.8279999999999,14528390333153.588
853.8282,14536886553623.99
853.8284,14543682148402.867
853.8286,14552178353595.932
853.8288,14558973934706.23
853.8290000000002,14567470124621.95
853.8292000000001,14574262168305.666
853.8294,14579357114455.365
853.8296000000001,14586152668194.95
853.8297999999999,14591247603893.621
853.8299999999999,14598043145573.418
853.8302,14603138070821.066
853.8304,14608232991245.39
853.8306000000001,14613327906846.402
853.8308000000001,14618422817624.107
853.8310000000002,14623517723578.5
853.8312,14628612624709.584
853.8314,14632006915843.512
853.8316,14635401203762.908
853.8317999999999,14637094884902.615
853.832,14638788564436.508
853.8322000000001,14640482242364.62
853.8324000000001,14642175918686.906
853.8326000000001,14643869593403.398
853.8328000000001,14645563266514.088
853.8330000000001,14647256938018.979
853.8332,14650651205852.594
853.8333999999999,14652344873341.51
853.8336,14652337942898.854
853.8338,14654031607980.54
853.8340000000001,14655725271456.438
853.8342,14655718339413.86
853.8344000000002,14657412000482.523
853.8346000000001,14655704475337.523
853.8348,14655693999875.707
853.8350000000002,14653986477563.205
853.8351999999999,14652278956862.385
853.8353999999999,14650571437773.234
853.8356,14647163332424.809
853.8358000000001,14645455817363.37
853.8360000000001,14642047717651.373
853.8362000000001,14638639621159.764
853.8364000000003,14635231527888.56
853.8366000000001,14633524021686.877
853.8368,14631816517096.85
853.837,14630109014118.482
853.8371999999999,14628401512751.768
853.8374,14626694012996.727
853.8376,14623285935026.018
853.8378000000001,14621578439298.662
853.8380000000002,14619870945182.938
853.8382000000001,14618163452678.877
853.8384000000001,14614755385176.613
853.8386,14613047896700.219
853.8387999999999,14613040984836.633
853.839,14611333498779.186
853.8392,14609626014333.38
853.8394000000001,14609619104087.297
853.8396,14609612193844.148
853.8398000000002,14607904712624.574
853.8400000000001,14606197233016.648
853.8402,14606190324391.008
853.8404000000002,14602782278635.732
853.8406,14601071273660.389
853.8408,14597663234366.146
853.841,14592554632550.176
853.8412000000001,14587446035563.287
853.8414000000001,14582337443405.46
853.8416000000001,14577228856076.686
853.8418,14572120273576.965
853.8420000000001,14567011695906.285
853.8422,14561903123064.662
853.8424,14558495115163.652
853.8426,14555087110482.967
853.8428,14553379667525.49
853.8430000000001,14551672226179.625
853.8432000000001,14551665343339.55
853.8434000000002,14549957904412.588
